id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
1020;data_gathering;requests;1566426380.760688;-0.7438259124755859;http://dr.dk/nyheder/udland/syriske-soldater-henretter-15-civile-i-homs;https://www.dr.dk/nyheder/udland/syriske-soldater-henretter-15-civile-i-homs;31452;200;True;
1021;data_gathering;requests;1566426383.875938;-0.7889330387115479;http://dr.dk/nyheder/kultur/kulturklubber/hans-keilsons-komedie-i-mol-er-maanedens-testklubbog-i-juni-og-juli;https://www.dr.dk/nyheder/kultur/kulturklubber/hans-keilsons-komedie-i-mol-er-maanedens-testklubbog-i-juni-og-juli;38640;200;True;
1022;data_gathering;requests;1566426386.468687;-0.8334329128265381;http://dr.dk/nyheder/udland/eu-undersoeger-libysk-vaabenhviletilbud;https://www.dr.dk/nyheder/udland/eu-undersoeger-libysk-vaabenhviletilbud;30322;200;True;
1023;data_gathering;requests;1566426389.59901;-0.7751691341400146;http://dr.dk/nyheder/udland/minister-totalt-kaos-i-det-nordlige-mali;https://www.dr.dk/nyheder/udland/minister-totalt-kaos-i-det-nordlige-mali;33685;200;True;
1024;data_gathering;requests;1566426392.1993432;-0.7465636730194092;http://dr.dk/nyheder/politik/el-nu-maa-boedskov-skabe-klarhed-om-pet;https://www.dr.dk/nyheder/politik/el-nu-maa-boedskov-skabe-klarhed-om-pet;32745;200;True;
1025;data_gathering;requests;1566426394.866787;-0.8329570293426514;http://dr.dk/nyheder/udland/uro-skyld-i-fn-noedhjaelp-ikke-kommer-til-libyen;https://www.dr.dk/nyheder/udland/uro-skyld-i-fn-noedhjaelp-ikke-kommer-til-libyen;31238;200;True;
1026;data_gathering;requests;1566426397.549131;-0.9150831699371338;http://dr.dk/nyheder/indland/organisationer-glade-pinds-millioner;https://www.dr.dk/nyheder/indland/organisationer-glade-pinds-millioner;32014;200;True;
1027;data_gathering;requests;1566426400.28251;-0.9461948871612549;http://dr.dk/nyheder/politik/vestager-roenn-maa-gaa;https://www.dr.dk/nyheder/politik/vestager-roenn-maa-gaa;32870;200;True;
1028;data_gathering;requests;1566426403.306844;-0.7149868011474609;http://dr.dk/nyheder/politik/ask-rostrup-roenn-et-kaempeproblem;https://www.dr.dk/nyheder/politik/ask-rostrup-roenn-et-kaempeproblem;32855;200;True;
1029;data_gathering;requests;1566426406.0492458;-0.8213372230529785;http://dr.dk/nyheder/indland/embedsmaend-modsiger-birthe-roenn;https://www.dr.dk/nyheder/indland/embedsmaend-modsiger-birthe-roenn;32994;200;True;
1030;data_gathering;requests;1566426409.154229;-0.8854680061340332;http://dr.dk/nyheder/kultur/balloner-flyver-sydkoreansk-kultur-til-nordkorea;https://www.dr.dk/nyheder/kultur/balloner-flyver-sydkoreansk-kultur-til-nordkorea;35403;200;True;
1031;data_gathering;requests;1566426471.001627;-4.358566045761108;http://dr.dk/nyheder/udland/hoejtstaaende-militaerfolk-svigter-assad;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
1032;data_gathering;requests;1566426475.8667011;-0.8198320865631104;http://dr.dk/nyheder/udland/hoejtstaaende-militaerfolk-svigter-assad;https://www.dr.dk/nyheder/udland/hoejtstaaende-militaerfolk-svigter-assad;32421;200;True;
1033;data_gathering;requests;1566426478.5559528;-0.6999013423919678;http://dr.dk/nyheder/udland/saudier-vil-give-vaaben-til-oproerere;https://www.dr.dk/nyheder/udland/saudier-vil-give-vaaben-til-oproerere;34923;200;True;
1034;data_gathering;requests;1566426481.1456141;-0.7796857357025146;http://dr.dk/nyheder/regionale/syd/en-handel-om-straf-ren-chikane-eksperter-hjem-til-bushen-og-en-gevaldig-fest;https://www.dr.dk/nyheder/regionale/syd/en-handel-om-straf-ren-chikane-eksperter-hjem-til-bushen-og-en-gevaldig-fest;36036;200;True;
1035;data_gathering;requests;1566426483.850147;-0.756889820098877;http://dr.dk/nyheder/indland/fanger-tortureres-i-libyske-arresthuse;https://www.dr.dk/nyheder/indland/fanger-tortureres-i-libyske-arresthuse;32830;200;True;
1036;data_gathering;requests;1566426486.231169;-0.7267589569091797;http://dr.dk/nyheder/udland/assange-taettere-paa-loesladelse;https://www.dr.dk/nyheder/udland/assange-taettere-paa-loesladelse;32668;200;True;
1037;data_gathering;requests;1566426488.749131;-0.7623081207275391;http://dr.dk/nyheder/udland/muslimer-i-norge-fordoemmer-selvmordsangreb;https://www.dr.dk/nyheder/udland/muslimer-i-norge-fordoemmer-selvmordsangreb;30321;200;True;
1038;data_gathering;requests;1566426491.2991612;-0.768366813659668;http://dr.dk/nyheder/udland/assange-frygter-retsforfoelgelse-i-usa;https://www.dr.dk/nyheder/udland/assange-frygter-retsforfoelgelse-i-usa;30903;200;True;
1039;data_gathering;requests;1566426493.970048;-0.8448200225830078;http://dr.dk/nyheder/indland/sig-bare-din-mening-i-nytaarstalen-margrethe;https://www.dr.dk/nyheder/indland/sig-bare-din-mening-i-nytaarstalen-margrethe;32844;200;True;
1040;data_gathering;requests;1566426496.9322681;-0.7680487632751465;http://dr.dk/nyheder/udland/korrespondent-nordkorea-forsoeger-finde-sin-plads-i-verden;https://www.dr.dk/nyheder/udland/korrespondent-nordkorea-forsoeger-finde-sin-plads-i-verden;36189;200;True;
1041;data_gathering;requests;1566426500.1429162;-0.7401306629180908;http://dr.dk/nyheder/indland/joachim-b-olsen-de-fattigste-maa-bage-selv;https://www.dr.dk/nyheder/indland/joachim-b-olsen-de-fattigste-maa-bage-selv;31756;200;True;
1042;data_gathering;requests;1566426502.897054;-0.7426590919494629;http://dr.dk/nyheder/indland/flygtningenaevn-afviser-roenns-forslag;https://www.dr.dk/nyheder/indland/flygtningenaevn-afviser-roenns-forslag;30940;200;True;
1043;data_gathering;requests;1566426505.615732;-0.6599850654602051;http://dr.dk/nyheder/indland/fn-kritiserer-danske-forhold;https://www.dr.dk/nyheder/indland/fn-kritiserer-danske-forhold;30151;200;True;
1044;data_gathering;requests;1566426507.866695;-0.7909679412841797;http://dr.dk/nyheder/udland/gaddafi-minister-vil-have-flygtningestatus;https://www.dr.dk/nyheder/udland/gaddafi-minister-vil-have-flygtningestatus;33006;200;True;
1045;data_gathering;requests;1566426510.9261;-0.7886688709259033;http://dr.dk/nyheder/indland/rusland-savner-svar-fra-danske-myndigheder;https://www.dr.dk/nyheder/indland/rusland-savner-svar-fra-danske-myndigheder;32028;200;True;
1046;data_gathering;requests;1566426513.5328488;-0.7741501331329346;http://dr.dk/nyheder/indland/veteran-erstatningssag-handler-om-anerkendelse;https://www.dr.dk/nyheder/indland/veteran-erstatningssag-handler-om-anerkendelse;41109;200;True;
1047;data_gathering;requests;1566426516.037395;-0.9993720054626465;http://dr.dk/nyheder/indland/iraker-faar-retssag-om-mulig-dansk-soldater-tortur;https://www.dr.dk/nyheder/indland/iraker-faar-retssag-om-mulig-dansk-soldater-tortur;33600;200;True;
1048;data_gathering;requests;1566426519.021771;-0.8079140186309814;http://dr.dk/nyheder/indland/mand-faengslet-bortfoerelse-og-voldtaegt;https://www.dr.dk/nyheder/indland/mand-faengslet-bortfoerelse-og-voldtaegt;29857;200;True;
1049;data_gathering;requests;1566426521.707565;-0.8822438716888428;http://dr.dk/nyheder/politik/overblik-det-handler-statsloesesagen-om-0;https://www.dr.dk/nyheder/politik/overblik-det-handler-statsloesesagen-om-0;35005;200;True;
1050;data_gathering;requests;1566426583.5081658;-0.20449209213256836;http://dr.dk/nyheder/politik/valg/valg2011/enhedslisten-har-klare-krav-til-thorning;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
1051;data_gathering;requests;1566426584.218462;-0.002791166305541992;http://dr.dk/nyheder/politik/valg/valg2011/enhedslisten-har-klare-krav-til-thorning;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/politik/valg/valg2011/enhedslisten-har-klare-krav-til-thorning (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x11570afd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
1052;data_gathering;requests;1566426584.7308512;-0.0032758712768554688;http://dr.dk/nyheder/politik/valg/valg2011/enhedslisten-har-klare-krav-til-thorning;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/politik/valg/valg2011/enhedslisten-har-klare-krav-til-thorning (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114c4e5f8>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
1053;data_gathering;requests;1566426585.2438889;-0.003242015838623047;http://dr.dk/nyheder/politik/valg/valg2011/enhedslisten-har-klare-krav-til-thorning;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/politik/valg/valg2011/enhedslisten-har-klare-krav-til-thorning (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x11570afd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
1054;data_gathering;requests;1566426585.747582;-0.003237009048461914;http://dr.dk/nyheder/politik/valg/valg2011/enhedslisten-har-klare-krav-til-thorning;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/politik/valg/valg2011/enhedslisten-har-klare-krav-til-thorning (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114c4e7f0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
1055;data_gathering;requests;1566426587.564095;-0.7943401336669922;http://dr.dk/nyheder/politik/valg/valg2011/enhedslisten-jubler-farvel-til-ti-aar-med-pia-k;https://www.dr.dk/nyheder/politik/valg/valg2011/enhedslisten-jubler-farvel-til-ti-aar-med-pia-k;31849;200;True;
1056;data_gathering;requests;1566426590.697825;-0.7144279479980469;http://dr.dk/nyheder/udland/kommissionens-forslag-til-nye-schengenregler;https://www.dr.dk/nyheder/udland/kommissionens-forslag-til-nye-schengenregler;32610;200;True;
1057;data_gathering;requests;1566426593.650574;-0.8175928592681885;http://dr.dk/nyheder/udland/flere-nordkoreanere-afhopper-i-sydkorea;https://www.dr.dk/nyheder/udland/flere-nordkoreanere-afhopper-i-sydkorea;31290;200;True;
1058;data_gathering;requests;1566426596.072861;-0.7941770553588867;http://dr.dk/nyheder/politik/valg/valg2011/roede-kors-vil-ikke-bruges-i-dfs-valgkamp;https://www.dr.dk/nyheder/politik/valg/valg2011/roede-kors-vil-ikke-bruges-i-dfs-valgkamp;33845;200;True;
1059;data_gathering;requests;1566426599.3933408;-0.9119570255279541;http://dr.dk/nyheder/politik/portraet-af-astrid-krag-partitoppens-favorit-kunne-ikke-overbevise-baglandet;https://www.dr.dk/nyheder/politik/portraet-af-astrid-krag-partitoppens-favorit-kunne-ikke-overbevise-baglandet;33807;200;True;
1060;data_gathering;requests;1566426602.5716789;-0.8607549667358398;http://dr.dk/nyheder/politik/valg/valg2011/vigtige-valg-1935-2005;https://www.dr.dk/nyheder/politik/valg/valg2011/vigtige-valg-1935-2005;29922;200;True;
1061;data_gathering;requests;1566426604.964677;-0.7680079936981201;http://dr.dk/nyheder/udland/fn-ufattelig-tragedie-paa-vej-i-somalia;https://www.dr.dk/nyheder/udland/fn-ufattelig-tragedie-paa-vej-i-somalia;32316;200;True;
1062;data_gathering;requests;1566426608.1982;-0.8121988773345947;http://dr.dk/nyheder/udland/sverige-vil-ikke-have-mere-graensekontrol;https://www.dr.dk/nyheder/udland/sverige-vil-ikke-have-mere-graensekontrol;32232;200;True;
1063;data_gathering;requests;1566426611.2154748;-0.7884070873260498;http://dr.dk/nyheder/politik/sfs-unge-formandshaab-portraet-af-astrid-krag;https://www.dr.dk/nyheder/politik/sfs-unge-formandshaab-portraet-af-astrid-krag;34446;200;True;
1064;data_gathering;requests;1566426613.8313549;-1.2241032123565674;http://dr.dk/nyheder/politik/valg/kv13/uenighed-dfs-lokalpolitikere-loeber-laengst-fra-linjen;https://www.dr.dk/nyheder/politik/valg/kv13/uenighed-dfs-lokalpolitikere-loeber-laengst-fra-linjen;37538;200;True;
1065;data_gathering;requests;1566426617.148332;-0.7687389850616455;http://dr.dk/nyheder/politik/hyppige-aendringer-af-udlaendingelov-kritiseres;https://www.dr.dk/nyheder/politik/hyppige-aendringer-af-udlaendingelov-kritiseres;30691;200;True;
1066;data_gathering;requests;1566426620.338351;-0.7633628845214844;http://dr.dk/nyheder/udland/96000-drevet-paa-flugt-i-sudan;https://www.dr.dk/nyheder/udland/96000-drevet-paa-flugt-i-sudan;30725;200;True;
1067;data_gathering;requests;1566426623.348423;-0.7142980098724365;http://dr.dk/nyheder/politik/eu-parlamentet-kritiserer-graenseaftale;https://www.dr.dk/nyheder/politik/eu-parlamentet-kritiserer-graenseaftale;33521;200;True;
1068;data_gathering;requests;1566426625.696728;-0.7205688953399658;http://dr.dk/nyheder/politik/eu-vil-holde-graensekontrol-i-kort-snor;https://www.dr.dk/nyheder/politik/eu-vil-holde-graensekontrol-i-kort-snor;30556;200;True;
1069;data_gathering;requests;1566426627.981878;-0.690640926361084;http://dr.dk/nyheder/udland/dr-i-flygtningelejr-syrerne-frygter-vinteren;https://www.dr.dk/nyheder/udland/dr-i-flygtningelejr-syrerne-frygter-vinteren;40519;200;True;
1070;data_gathering;requests;1566426630.581865;-0.9682929515838623;http://dr.dk/nyheder/udland/saarede-haitianere-flygter-til-naboland;https://www.dr.dk/nyheder/udland/saarede-haitianere-flygter-til-naboland;32171;200;True;
1071;data_gathering;requests;1566426633.264935;-0.9389610290527344;http://dr.dk/nyheder/politik/minister-tavs-om-kritik-af-boernecheck;https://www.dr.dk/nyheder/politik/minister-tavs-om-kritik-af-boernecheck;34531;200;True;
1072;data_gathering;requests;1566426695.511651;-0.2280268669128418;http://dr.dk/nyheder/udland/reportage-fra-syrien-krigens-bedemand;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
1073;data_gathering;requests;1566426696.2433212;-0.0024976730346679688;http://dr.dk/nyheder/udland/reportage-fra-syrien-krigens-bedemand;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/reportage-fra-syrien-krigens-bedemand (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114d52780>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
1074;data_gathering;requests;1566426696.7549272;-0.002355813980102539;http://dr.dk/nyheder/udland/reportage-fra-syrien-krigens-bedemand;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/reportage-fra-syrien-krigens-bedemand (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114d529b0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
1075;data_gathering;requests;1566426697.26772;-0.0032739639282226562;http://dr.dk/nyheder/udland/reportage-fra-syrien-krigens-bedemand;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/reportage-fra-syrien-krigens-bedemand (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114d527f0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
1076;data_gathering;requests;1566426697.771617;-0.0032739639282226562;http://dr.dk/nyheder/udland/reportage-fra-syrien-krigens-bedemand;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/reportage-fra-syrien-krigens-bedemand (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114d52a58>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
1077;data_gathering;requests;1566426699.905924;-0.8154418468475342;http://dr.dk/nyheder/politik/vrede-eu-parlamentarikere-boykotter-boedskov;https://www.dr.dk/nyheder/politik/vrede-eu-parlamentarikere-boykotter-boedskov;35753;200;True;
1078;data_gathering;requests;1566426702.738691;-0.7174317836761475;http://dr.dk/nyheder/kultur/facebook-stopper-soeren-pind-kloner;https://www.dr.dk/nyheder/kultur/facebook-stopper-soeren-pind-kloner;30099;200;True;
1079;data_gathering;requests;1566426705.716702;-0.7115590572357178;http://dr.dk/nyheder/kultur/roskilde-festival-skraemmer-de-frivillige-vaek;https://www.dr.dk/nyheder/kultur/roskilde-festival-skraemmer-de-frivillige-vaek;32847;200;True;
1080;data_gathering;requests;1566426708.736468;-0.7005150318145752;http://dr.dk/nyheder/udland/syrien-paa-randen-af-borgerkrig;https://www.dr.dk/nyheder/udland/syrien-paa-randen-af-borgerkrig;34860;200;True;
1081;data_gathering;requests;1566426711.776257;-0.9615721702575684;http://dr.dk/nyheder/udland/frygten-praesidentens-haevn;https://www.dr.dk/nyheder/udland/frygten-praesidentens-haevn;36675;200;True;
1082;data_gathering;requests;1566426714.560006;-0.8395481109619141;http://dr.dk/nyheder/kultur/kulturklubber/fagbogklubbens-laeseplan;https://www.dr.dk/nyheder/kultur/kulturklubber/fagbogklubbens-laeseplan;37067;200;True;
1083;data_gathering;requests;1566426717.729367;-0.8439350128173828;http://dr.dk/nyheder/politik/sverigesdemokraterne-holdes-udenfor;https://www.dr.dk/nyheder/politik/sverigesdemokraterne-holdes-udenfor;33846;200;True;
1084;data_gathering;requests;1566426720.272151;-0.8500409126281738;http://dr.dk/nyheder/politik/jeg-udtaler-mig-ikke-om-anonyme-udsagn;https://www.dr.dk/nyheder/politik/jeg-udtaler-mig-ikke-om-anonyme-udsagn;34930;200;True;
1085;data_gathering;requests;1566426723.305655;-0.705315113067627;http://dr.dk/nyheder/politik/birthe-roenn-er-staerkt-presset;https://www.dr.dk/nyheder/politik/birthe-roenn-er-staerkt-presset;35106;200;True;
1086;data_gathering;requests;1566426725.772195;-0.7462887763977051;http://dr.dk/nyheder/udland/titusinder-har-forladt-libyen;https://www.dr.dk/nyheder/udland/titusinder-har-forladt-libyen;32056;200;True;
1087;data_gathering;requests;1566426728.1058738;-0.9121379852294922;http://dr.dk/nyheder/udland/ekspert-nej-til-fn-et-muligt-tegn-paa-assad-indblanding-i-giftangreb;https://www.dr.dk/nyheder/udland/ekspert-nej-til-fn-et-muligt-tegn-paa-assad-indblanding-i-giftangreb;45340;200;True;
1088;data_gathering;requests;1566426730.868062;-0.8128299713134766;http://dr.dk/nyheder/udland/mellemoestforsker-fredsproces-har-minimal-chance-succes;https://www.dr.dk/nyheder/udland/mellemoestforsker-fredsproces-har-minimal-chance-succes;39313;200;True;
